user_id,department,gpt_app,date,prompt_count,tokens_used,cost_usd
user_319,Finance,gpt_app_5,2025-01-02,5,2567,0.0513
user_319,Finance,gpt_app_22,2025-01-08,3,1497,0.0299
user_319,Finance,gpt_app_23,2025-01-16,5,1294,0.0259
user_319,Finance,gpt_app_20,2025-01-23,4,1869,0.0374
user_319,Finance,gpt_app_12,2025-02-04,6,3912,0.0782
user_320,Support,gpt_app_12,2025-01-01,4,1205,0.0241
user_320,Support,gpt_app_7,2025-01-03,4,697,0.0139
user_320,Support,gpt_app_8,2025-01-04,5,1497,0.0299
user_320,Support,gpt_app_2,2025-01-06,5,2678,0.0536
user_320,Support,gpt_app_13,2025-01-07,4,1458,0.0292
user_320,Support,gpt_app_20,2025-01-15,2,2950,0.059
user_320,Support,gpt_app_7,2025-01-17,7,3065,0.0613
user_320,Support,gpt_app_16,2025-01-20,4,2964,0.0593
user_320,Support,gpt_app_24,2025-01-21,6,1964,0.0393
user_320,Support,gpt_app_19,2025-01-22,1,3435,0.0687
user_320,Support,gpt_app_22,2025-01-24,2,1272,0.0254
user_320,Support,gpt_app_21,2025-01-27,4,1368,0.0274
user_320,Support,gpt_app_8,2025-01-28,7,1880,0.0376
user_320,Support,gpt_app_9,2025-01-29,3,1788,0.0358
user_320,Support,gpt_app_20,2025-02-03,2,1674,0.0335
user_320,Support,gpt_app_23,2025-02-04,8,395,0.0079
user_320,Support,gpt_app_17,2025-02-05,4,1610,0.0322
user_320,Support,gpt_app_8,2025-02-07,1,1678,0.0336
user_320,Support,gpt_app_13,2025-02-08,5,3451,0.069
user_320,Support,gpt_app_6,2025-02-17,4,2995,0.0599
user_320,Support,gpt_app_2,2025-02-18,6,260,0.0052
user_320,Support,gpt_app_5,2025-02-19,3,684,0.0137
user_320,Support,gpt_app_4,2025-02-20,2,2493,0.0499
user_320,Support,gpt_app_9,2025-02-22,3,2242,0.0448
user_320,Support,gpt_app_3,2025-02-24,6,2605,0.0521
user_320,Support,gpt_app_20,2025-02-26,2,2793,0.0559
user_321,Sales,gpt_app_19,2025-01-01,2,1805,0.0361
user_321,Sales,gpt_app_14,2025-01-02,4,3156,0.0631
user_321,Sales,gpt_app_8,2025-01-06,2,2058,0.0412
user_321,Sales,gpt_app_22,2025-01-07,3,1269,0.0254
user_321,Sales,gpt_app_19,2025-01-08,2,1594,0.0319
user_321,Sales,gpt_app_15,2025-01-09,5,2642,0.0528
user_321,Sales,gpt_app_6,2025-01-10,4,2432,0.0486
user_321,Sales,gpt_app_10,2025-01-11,3,3453,0.0691
user_321,Sales,gpt_app_0,2025-01-13,5,3287,0.0657
user_321,Sales,gpt_app_4,2025-01-14,4,2447,0.0489
user_321,Sales,gpt_app_1,2025-01-15,6,2790,0.0558
user_321,Sales,gpt_app_17,2025-01-16,5,2100,0.042
user_321,Sales,gpt_app_0,2025-01-18,2,3155,0.0631
user_321,Sales,gpt_app_5,2025-01-19,5,2077,0.0415
user_321,Sales,gpt_app_3,2025-01-20,2,2128,0.0426
user_321,Sales,gpt_app_9,2025-01-21,4,3172,0.0634
user_321,Sales,gpt_app_8,2025-01-24,6,622,0.0124
user_321,Sales,gpt_app_4,2025-01-26,4,3419,0.0684
user_321,Sales,gpt_app_22,2025-01-27,7,1527,0.0305
user_321,Sales,gpt_app_14,2025-01-28,1,897,0.0179
user_321,Sales,gpt_app_23,2025-01-30,5,589,0.0118
user_321,Sales,gpt_app_0,2025-01-31,5,2875,0.0575
user_321,Sales,gpt_app_7,2025-02-01,4,1715,0.0343
user_321,Sales,gpt_app_2,2025-02-03,2,2285,0.0457
user_321,Sales,gpt_app_4,2025-02-04,2,2526,0.0505
user_321,Sales,gpt_app_0,2025-02-05,2,2591,0.0518
user_321,Sales,gpt_app_15,2025-02-07,3,1657,0.0331
user_321,Sales,gpt_app_6,2025-02-08,2,3135,0.0627
user_321,Sales,gpt_app_10,2025-02-09,4,2217,0.0443
user_321,Sales,gpt_app_13,2025-02-11,2,2168,0.0434
user_321,Sales,gpt_app_9,2025-02-13,4,1862,0.0372
user_321,Sales,gpt_app_15,2025-02-14,7,2991,0.0598
user_321,Sales,gpt_app_11,2025-02-15,3,3295,0.0659
user_321,Sales,gpt_app_14,2025-02-16,1,2153,0.0431
user_321,Sales,gpt_app_22,2025-02-17,2,2443,0.0489
user_321,Sales,gpt_app_1,2025-02-18,2,1170,0.0234
user_321,Sales,gpt_app_10,2025-02-19,2,3376,0.0675
user_321,Sales,gpt_app_2,2025-02-20,3,2956,0.0591
user_321,Sales,gpt_app_24,2025-02-21,5,1186,0.0237
user_321,Sales,gpt_app_4,2025-02-22,7,1965,0.0393
user_321,Sales,gpt_app_1,2025-02-23,6,2135,0.0427
user_321,Sales,gpt_app_8,2025-02-24,11,1864,0.0373
user_321,Sales,gpt_app_24,2025-02-26,3,592,0.0118
user_322,Sales,gpt_app_2,2025-01-02,3,3703,0.0741
user_322,Sales,gpt_app_17,2025-01-03,6,1591,0.0318
user_322,Sales,gpt_app_15,2025-01-04,3,1889,0.0378
user_322,Sales,gpt_app_5,2025-01-06,5,3024,0.0605
user_322,Sales,gpt_app_6,2025-01-07,4,739,0.0148
user_322,Sales,gpt_app_8,2025-01-12,3,1275,0.0255
user_322,Sales,gpt_app_12,2025-01-14,2,2054,0.0411
user_322,Sales,gpt_app_0,2025-01-20,4,1979,0.0396
user_322,Sales,gpt_app_3,2025-01-21,6,1726,0.0345
user_322,Sales,gpt_app_24,2025-01-22,4,1195,0.0239
user_322,Sales,gpt_app_22,2025-01-24,6,2258,0.0452
user_322,Sales,gpt_app_7,2025-01-27,2,2773,0.0555
user_322,Sales,gpt_app_12,2025-01-28,2,1742,0.0348
user_322,Sales,gpt_app_24,2025-01-30,7,1563,0.0313
user_322,Sales,gpt_app_14,2025-02-05,8,2836,0.0567
user_322,Sales,gpt_app_7,2025-02-06,4,1869,0.0374
user_322,Sales,gpt_app_23,2025-02-09,4,2908,0.0582
user_322,Sales,gpt_app_1,2025-02-11,6,2521,0.0504
user_322,Sales,gpt_app_6,2025-02-12,5,634,0.0127
user_322,Sales,gpt_app_14,2025-02-14,5,2704,0.0541
user_322,Sales,gpt_app_23,2025-02-15,2,2336,0.0467
user_322,Sales,gpt_app_24,2025-02-21,4,2643,0.0529
user_322,Sales,gpt_app_3,2025-02-24,3,2338,0.0468
user_322,Sales,gpt_app_16,2025-02-25,6,2316,0.0463
user_322,Sales,gpt_app_21,2025-02-27,3,2263,0.0453
user_322,Sales,gpt_app_6,2025-03-01,3,868,0.0174
user_323,Sales,gpt_app_12,2025-01-01,5,286,0.0057
user_323,Sales,gpt_app_21,2025-01-02,3,2619,0.0524
user_323,Sales,gpt_app_9,2025-01-03,5,2966,0.0593
user_323,Sales,gpt_app_10,2025-01-05,1,1644,0.0329
user_323,Sales,gpt_app_5,2025-01-07,5,766,0.0153
user_323,Sales,gpt_app_20,2025-01-08,3,2662,0.0532
user_323,Sales,gpt_app_23,2025-01-10,2,2636,0.0527
user_323,Sales,gpt_app_1,2025-01-14,3,1112,0.0222
user_323,Sales,gpt_app_23,2025-01-15,5,401,0.008
user_323,Sales,gpt_app_17,2025-01-17,4,1345,0.0269
user_323,Sales,gpt_app_16,2025-01-18,5,2462,0.0492
user_323,Sales,gpt_app_3,2025-01-23,8,3439,0.0688
user_323,Sales,gpt_app_8,2025-01-25,3,1718,0.0344
user_323,Sales,gpt_app_15,2025-01-27,5,2079,0.0416
user_323,Sales,gpt_app_20,2025-02-06,4,2858,0.0572
user_323,Sales,gpt_app_9,2025-02-08,1,2273,0.0455
user_323,Sales,gpt_app_6,2025-02-09,1,2529,0.0506
user_323,Sales,gpt_app_11,2025-02-10,5,967,0.0193
user_323,Sales,gpt_app_1,2025-02-13,2,1575,0.0315
user_323,Sales,gpt_app_21,2025-02-17,2,747,0.0149
user_323,Sales,gpt_app_6,2025-02-21,4,1590,0.0318
user_323,Sales,gpt_app_3,2025-02-27,5,1223,0.0245
user_323,Sales,gpt_app_7,2025-02-28,3,2087,0.0417
user_324,Ops,gpt_app_13,2025-01-02,10,2145,0.0429
user_324,Ops,gpt_app_10,2025-01-06,5,100,0.002
user_324,Ops,gpt_app_0,2025-01-15,7,3234,0.0647
user_324,Ops,gpt_app_5,2025-02-06,5,2393,0.0479
user_324,Ops,gpt_app_8,2025-02-07,4,2791,0.0558
user_324,Ops,gpt_app_18,2025-02-08,5,2103,0.0421
user_324,Ops,gpt_app_3,2025-02-10,2,3531,0.0706
user_324,Ops,gpt_app_12,2025-02-13,6,3124,0.0625
user_324,Ops,gpt_app_7,2025-02-19,3,1275,0.0255
user_324,Ops,gpt_app_0,2025-02-20,4,1568,0.0314
user_324,Ops,gpt_app_1,2025-02-21,4,1875,0.0375
user_324,Ops,gpt_app_18,2025-02-25,6,1694,0.0339
user_325,Support,gpt_app_22,2025-01-04,4,2563,0.0513
user_325,Support,gpt_app_15,2025-01-10,5,1482,0.0296
user_325,Support,gpt_app_22,2025-01-15,3,1983,0.0397
user_325,Support,gpt_app_19,2025-01-17,5,2483,0.0497
user_325,Support,gpt_app_4,2025-01-21,2,2686,0.0537
user_325,Support,gpt_app_11,2025-02-01,7,1886,0.0377
user_325,Support,gpt_app_24,2025-02-02,6,970,0.0194
user_325,Support,gpt_app_2,2025-02-05,4,2130,0.0426
user_325,Support,gpt_app_7,2025-02-10,4,606,0.0121
user_325,Support,gpt_app_5,2025-02-12,2,680,0.0136
user_325,Support,gpt_app_15,2025-02-26,4,1901,0.038
user_325,Support,gpt_app_2,2025-02-27,4,3045,0.0609
user_325,Support,gpt_app_21,2025-02-28,4,1764,0.0353
user_326,Marketing,gpt_app_10,2025-01-01,6,3326,0.0665
user_326,Marketing,gpt_app_24,2025-01-03,2,2159,0.0432
user_326,Marketing,gpt_app_20,2025-01-07,5,2199,0.044
user_326,Marketing,gpt_app_1,2025-01-14,5,1966,0.0393
user_326,Marketing,gpt_app_1,2025-01-15,3,1634,0.0327
user_326,Marketing,gpt_app_11,2025-01-17,8,1592,0.0318
user_326,Marketing,gpt_app_20,2025-01-20,5,541,0.0108
user_326,Marketing,gpt_app_4,2025-01-23,4,1592,0.0318
user_326,Marketing,gpt_app_22,2025-01-26,2,1456,0.0291
user_326,Marketing,gpt_app_17,2025-01-27,6,1601,0.032
user_326,Marketing,gpt_app_3,2025-01-28,7,2580,0.0516
user_326,Marketing,gpt_app_4,2025-01-30,4,770,0.0154
user_326,Marketing,gpt_app_15,2025-02-01,6,1316,0.0263
user_326,Marketing,gpt_app_7,2025-02-03,3,2459,0.0492
user_326,Marketing,gpt_app_10,2025-02-07,4,935,0.0187
user_326,Marketing,gpt_app_17,2025-02-10,3,1869,0.0374
user_326,Marketing,gpt_app_20,2025-02-19,6,2000,0.04
user_326,Marketing,gpt_app_24,2025-02-20,4,2076,0.0415
user_326,Marketing,gpt_app_11,2025-02-21,3,2316,0.0463
user_326,Marketing,gpt_app_14,2025-02-23,4,2271,0.0454
user_327,Ops,gpt_app_6,2025-01-03,7,2144,0.0429
user_327,Ops,gpt_app_0,2025-01-04,6,2084,0.0417
user_327,Ops,gpt_app_22,2025-01-09,3,2187,0.0437
user_327,Ops,gpt_app_12,2025-01-12,4,1447,0.0289
user_327,Ops,gpt_app_11,2025-01-14,7,464,0.0093
user_327,Ops,gpt_app_23,2025-02-06,4,3670,0.0734
user_327,Ops,gpt_app_4,2025-02-09,2,2276,0.0455
user_327,Ops,gpt_app_8,2025-02-12,3,2164,0.0433
user_327,Ops,gpt_app_1,2025-02-19,5,3284,0.0657
user_327,Ops,gpt_app_15,2025-02-20,7,2595,0.0519
user_327,Ops,gpt_app_22,2025-02-24,4,2801,0.056
user_327,Ops,gpt_app_14,2025-02-25,6,1234,0.0247
user_327,Ops,gpt_app_17,2025-02-27,2,2024,0.0405
user_327,Ops,gpt_app_9,2025-03-01,6,3491,0.0698
user_328,Marketing,gpt_app_22,2025-01-03,4,1479,0.0296
user_328,Marketing,gpt_app_15,2025-01-04,3,1837,0.0367
user_328,Marketing,gpt_app_6,2025-01-12,2,2558,0.0512
user_328,Marketing,gpt_app_18,2025-01-15,3,705,0.0141
user_328,Marketing,gpt_app_5,2025-01-19,8,1340,0.0268
user_328,Marketing,gpt_app_17,2025-01-20,3,1954,0.0391
user_328,Marketing,gpt_app_11,2025-01-21,6,1023,0.0205
user_328,Marketing,gpt_app_10,2025-01-23,3,3381,0.0676
user_328,Marketing,gpt_app_23,2025-01-29,4,2240,0.0448
user_328,Marketing,gpt_app_14,2025-01-30,7,2957,0.0591
user_328,Marketing,gpt_app_8,2025-01-31,4,2483,0.0497
user_328,Marketing,gpt_app_19,2025-02-01,3,1308,0.0262
user_328,Marketing,gpt_app_17,2025-02-05,6,928,0.0186
user_328,Marketing,gpt_app_5,2025-02-06,5,2507,0.0501
user_328,Marketing,gpt_app_2,2025-02-07,3,3134,0.0627
user_328,Marketing,gpt_app_16,2025-02-09,3,828,0.0166
user_328,Marketing,gpt_app_4,2025-02-21,3,1091,0.0218
user_328,Marketing,gpt_app_14,2025-02-25,6,2610,0.0522
user_328,Marketing,gpt_app_9,2025-02-26,6,2948,0.059
user_329,Support,gpt_app_8,2025-01-06,4,2049,0.041
user_329,Support,gpt_app_17,2025-01-11,1,2295,0.0459
user_329,Support,gpt_app_11,2025-01-13,5,1539,0.0308
user_329,Support,gpt_app_14,2025-01-16,6,3127,0.0625
user_329,Support,gpt_app_0,2025-01-18,2,3454,0.0691
user_329,Support,gpt_app_24,2025-01-19,4,3162,0.0632
user_329,Support,gpt_app_20,2025-01-25,4,3174,0.0635
user_329,Support,gpt_app_16,2025-01-27,5,2691,0.0538
user_329,Support,gpt_app_12,2025-01-30,2,1600,0.032
user_329,Support,gpt_app_23,2025-01-31,3,2091,0.0418
user_329,Support,gpt_app_5,2025-02-01,1,1623,0.0325
user_329,Support,gpt_app_0,2025-02-03,5,2202,0.044
user_329,Support,gpt_app_19,2025-02-06,11,1608,0.0322
user_329,Support,gpt_app_11,2025-02-09,1,2194,0.0439
user_329,Support,gpt_app_24,2025-02-11,1,1926,0.0385
user_329,Support,gpt_app_19,2025-02-14,7,2350,0.047
user_329,Support,gpt_app_7,2025-02-17,2,3207,0.0641
user_329,Support,gpt_app_10,2025-02-20,7,2003,0.0401
user_329,Support,gpt_app_23,2025-02-22,2,1485,0.0297
user_329,Support,gpt_app_2,2025-02-23,3,2576,0.0515
user_329,Support,gpt_app_21,2025-02-25,5,212,0.0042
user_329,Support,gpt_app_17,2025-02-27,3,1455,0.0291
user_329,Support,gpt_app_12,2025-02-28,2,2356,0.0471
user_329,Support,gpt_app_6,2025-03-01,3,2047,0.0409
user_330,Marketing,gpt_app_21,2025-01-01,5,2936,0.0587
user_330,Marketing,gpt_app_15,2025-01-02,4,1997,0.0399
user_330,Marketing,gpt_app_24,2025-01-04,4,1927,0.0385
user_330,Marketing,gpt_app_17,2025-01-05,5,1868,0.0374
user_330,Marketing,gpt_app_4,2025-01-06,2,2735,0.0547
user_330,Marketing,gpt_app_19,2025-01-07,5,1655,0.0331
user_330,Marketing,gpt_app_9,2025-01-08,7,1633,0.0327
user_330,Marketing,gpt_app_10,2025-01-11,4,1024,0.0205
user_330,Marketing,gpt_app_13,2025-01-12,2,1862,0.0372
user_330,Marketing,gpt_app_20,2025-01-13,2,2482,0.0496
user_330,Marketing,gpt_app_10,2025-01-14,2,1233,0.0247
user_330,Marketing,gpt_app_3,2025-01-15,8,1904,0.0381
user_330,Marketing,gpt_app_3,2025-01-16,4,953,0.0191
user_330,Marketing,gpt_app_16,2025-01-17,4,1910,0.0382
user_330,Marketing,gpt_app_21,2025-01-18,3,1280,0.0256
user_330,Marketing,gpt_app_2,2025-01-19,3,1976,0.0395
user_330,Marketing,gpt_app_1,2025-01-22,3,2120,0.0424
user_330,Marketing,gpt_app_4,2025-01-25,5,2883,0.0577
user_330,Marketing,gpt_app_5,2025-01-26,4,1457,0.0291
user_330,Marketing,gpt_app_1,2025-01-27,1,1354,0.0271
user_330,Marketing,gpt_app_6,2025-01-28,2,1568,0.0314
user_330,Marketing,gpt_app_3,2025-01-29,3,2891,0.0578
user_330,Marketing,gpt_app_15,2025-01-30,6,1613,0.0323
user_330,Marketing,gpt_app_6,2025-01-31,4,1750,0.035
user_330,Marketing,gpt_app_3,2025-02-01,5,1515,0.0303
user_330,Marketing,gpt_app_1,2025-02-02,6,1270,0.0254
user_330,Marketing,gpt_app_18,2025-02-04,3,2434,0.0487
user_330,Marketing,gpt_app_20,2025-02-08,4,2727,0.0545
user_330,Marketing,gpt_app_12,2025-02-09,5,1351,0.027
user_330,Marketing,gpt_app_21,2025-02-10,4,2367,0.0473
user_330,Marketing,gpt_app_15,2025-02-12,2,2541,0.0508
user_330,Marketing,gpt_app_16,2025-02-13,6,2930,0.0586
user_330,Marketing,gpt_app_19,2025-02-16,6,3071,0.0614
user_330,Marketing,gpt_app_22,2025-02-17,5,2481,0.0496
user_330,Marketing,gpt_app_18,2025-02-18,3,1027,0.0205
user_330,Marketing,gpt_app_8,2025-02-19,7,2310,0.0462
user_330,Marketing,gpt_app_1,2025-02-21,1,2339,0.0468
user_330,Marketing,gpt_app_11,2025-02-22,2,1633,0.0327
user_330,Marketing,gpt_app_7,2025-02-23,4,2274,0.0455
user_330,Marketing,gpt_app_19,2025-02-25,4,2601,0.052
user_330,Marketing,gpt_app_22,2025-02-27,4,100,0.002
user_330,Marketing,gpt_app_2,2025-02-28,2,1249,0.025
user_330,Marketing,gpt_app_0,2025-03-01,2,959,0.0192
user_331,Finance,gpt_app_20,2025-01-02,2,1435,0.0287
user_331,Finance,gpt_app_15,2025-01-06,2,1864,0.0373
user_331,Finance,gpt_app_2,2025-01-09,2,1160,0.0232
user_331,Finance,gpt_app_14,2025-01-22,3,2068,0.0414
user_331,Finance,gpt_app_20,2025-01-29,4,1260,0.0252
user_331,Finance,gpt_app_1,2025-01-30,6,2327,0.0465
user_331,Finance,gpt_app_11,2025-01-31,4,2932,0.0586
user_331,Finance,gpt_app_17,2025-02-03,6,1452,0.029
user_331,Finance,gpt_app_23,2025-02-04,4,2465,0.0493
user_331,Finance,gpt_app_13,2025-02-06,6,2227,0.0445
user_331,Finance,gpt_app_11,2025-02-11,3,2348,0.047
user_331,Finance,gpt_app_22,2025-02-14,5,4150,0.083
user_331,Finance,gpt_app_1,2025-02-18,3,2914,0.0583
user_332,Support,gpt_app_19,2025-01-02,2,3416,0.0683
user_332,Support,gpt_app_8,2025-01-03,4,1787,0.0357
user_332,Support,gpt_app_16,2025-01-04,7,575,0.0115
user_332,Support,gpt_app_1,2025-01-06,4,2073,0.0415
user_332,Support,gpt_app_23,2025-01-09,5,3037,0.0607
user_332,Support,gpt_app_2,2025-01-10,4,1352,0.027
user_332,Support,gpt_app_9,2025-01-14,3,2890,0.0578
user_332,Support,gpt_app_2,2025-01-15,6,805,0.0161
user_332,Support,gpt_app_6,2025-01-16,5,1383,0.0277
user_332,Support,gpt_app_16,2025-01-19,2,1869,0.0374
user_332,Support,gpt_app_3,2025-01-20,8,1656,0.0331
user_332,Support,gpt_app_3,2025-01-21,5,1413,0.0283
user_332,Support,gpt_app_23,2025-01-23,8,2010,0.0402
user_332,Support,gpt_app_7,2025-01-25,5,2096,0.0419
user_332,Support,gpt_app_17,2025-01-27,3,2216,0.0443
user_332,Support,gpt_app_12,2025-01-29,7,2642,0.0528
user_332,Support,gpt_app_6,2025-01-30,3,283,0.0057
user_332,Support,gpt_app_6,2025-01-31,4,1612,0.0322
user_332,Support,gpt_app_16,2025-02-02,2,1575,0.0315
user_332,Support,gpt_app_21,2025-02-03,4,1929,0.0386
user_332,Support,gpt_app_7,2025-02-04,3,2421,0.0484
user_332,Support,gpt_app_18,2025-02-05,5,2607,0.0521
user_332,Support,gpt_app_20,2025-02-06,1,2457,0.0491
user_332,Support,gpt_app_5,2025-02-07,4,1353,0.0271
user_332,Support,gpt_app_17,2025-02-08,2,2213,0.0443
user_332,Support,gpt_app_23,2025-02-09,5,3809,0.0762
user_332,Support,gpt_app_17,2025-02-12,3,2117,0.0423
user_332,Support,gpt_app_13,2025-02-13,5,2668,0.0534
user_332,Support,gpt_app_23,2025-02-16,6,1517,0.0303
user_332,Support,gpt_app_3,2025-02-17,3,1990,0.0398
user_332,Support,gpt_app_24,2025-02-18,3,2501,0.05
user_332,Support,gpt_app_20,2025-02-19,3,1684,0.0337
user_332,Support,gpt_app_18,2025-02-20,5,2433,0.0487
user_332,Support,gpt_app_11,2025-02-21,2,1892,0.0378
user_332,Support,gpt_app_21,2025-02-22,3,100,0.002
user_332,Support,gpt_app_14,2025-02-23,3,198,0.004
user_332,Support,gpt_app_22,2025-02-27,6,2112,0.0422
user_332,Support,gpt_app_21,2025-03-01,4,1679,0.0336
user_333,Sales,gpt_app_3,2025-01-04,5,2733,0.0547
user_333,Sales,gpt_app_5,2025-01-05,2,2643,0.0529
user_333,Sales,gpt_app_5,2025-01-06,4,1705,0.0341
user_333,Sales,gpt_app_17,2025-01-07,2,2053,0.0411
user_333,Sales,gpt_app_12,2025-01-09,6,2374,0.0475
user_333,Sales,gpt_app_16,2025-01-10,2,1705,0.0341
user_333,Sales,gpt_app_10,2025-01-11,4,2605,0.0521
user_333,Sales,gpt_app_21,2025-01-14,5,2099,0.042
user_333,Sales,gpt_app_5,2025-01-15,5,2358,0.0472
user_333,Sales,gpt_app_17,2025-01-16,5,2160,0.0432
user_333,Sales,gpt_app_19,2025-01-17,3,2258,0.0452
user_333,Sales,gpt_app_14,2025-01-18,2,839,0.0168
user_333,Sales,gpt_app_11,2025-01-19,3,3184,0.0637
user_333,Sales,gpt_app_10,2025-01-20,3,1656,0.0331
user_333,Sales,gpt_app_17,2025-01-21,4,3114,0.0623
user_333,Sales,gpt_app_10,2025-01-22,2,2757,0.0551
user_333,Sales,gpt_app_11,2025-01-23,4,2192,0.0438
user_333,Sales,gpt_app_13,2025-01-24,3,1047,0.0209
user_333,Sales,gpt_app_24,2025-01-25,3,1397,0.0279
user_333,Sales,gpt_app_20,2025-01-26,4,2397,0.0479
user_333,Sales,gpt_app_13,2025-01-27,5,457,0.0091
user_333,Sales,gpt_app_23,2025-01-29,2,2921,0.0584
user_333,Sales,gpt_app_10,2025-01-30,6,2145,0.0429
user_333,Sales,gpt_app_19,2025-01-31,6,3505,0.0701
user_333,Sales,gpt_app_7,2025-02-01,5,100,0.002
user_333,Sales,gpt_app_18,2025-02-05,5,1704,0.0341
user_333,Sales,gpt_app_17,2025-02-06,6,1959,0.0392
user_333,Sales,gpt_app_6,2025-02-07,5,2132,0.0426
user_333,Sales,gpt_app_12,2025-02-08,8,1007,0.0201
user_333,Sales,gpt_app_24,2025-02-09,6,700,0.014
user_333,Sales,gpt_app_17,2025-02-11,3,2454,0.0491
user_333,Sales,gpt_app_23,2025-02-12,6,573,0.0115
user_333,Sales,gpt_app_8,2025-02-13,5,1818,0.0364
user_333,Sales,gpt_app_11,2025-02-17,3,2671,0.0534
user_333,Sales,gpt_app_14,2025-02-18,4,3664,0.0733
user_333,Sales,gpt_app_14,2025-02-19,2,2772,0.0554
user_333,Sales,gpt_app_12,2025-02-20,3,2165,0.0433
user_333,Sales,gpt_app_0,2025-02-21,2,1271,0.0254
user_333,Sales,gpt_app_23,2025-02-23,2,1978,0.0396
user_333,Sales,gpt_app_1,2025-02-24,3,2084,0.0417
user_333,Sales,gpt_app_9,2025-02-25,4,2022,0.0404
user_333,Sales,gpt_app_19,2025-02-27,2,1544,0.0309
user_333,Sales,gpt_app_0,2025-02-28,4,2645,0.0529
user_333,Sales,gpt_app_16,2025-03-01,2,3686,0.0737
user_334,Finance,gpt_app_9,2025-01-04,6,2542,0.0508
user_334,Finance,gpt_app_0,2025-01-05,3,1369,0.0274
user_334,Finance,gpt_app_9,2025-01-09,3,1877,0.0375
user_334,Finance,gpt_app_7,2025-01-10,4,4226,0.0845
user_334,Finance,gpt_app_6,2025-01-11,5,2263,0.0453
user_334,Finance,gpt_app_10,2025-01-12,4,2070,0.0414
user_334,Finance,gpt_app_0,2025-01-14,5,950,0.019
user_334,Finance,gpt_app_24,2025-01-15,8,1198,0.024
user_334,Finance,gpt_app_22,2025-01-20,5,1775,0.0355
user_334,Finance,gpt_app_8,2025-01-21,3,2862,0.0572
user_334,Finance,gpt_app_17,2025-01-22,2,1822,0.0364
user_334,Finance,gpt_app_16,2025-01-23,6,2439,0.0488
user_334,Finance,gpt_app_17,2025-01-26,5,2135,0.0427
user_334,Finance,gpt_app_18,2025-01-27,4,521,0.0104
user_334,Finance,gpt_app_18,2025-01-29,6,742,0.0148
user_334,Finance,gpt_app_4,2025-01-30,6,472,0.0094
user_334,Finance,gpt_app_3,2025-02-02,6,2408,0.0482
user_334,Finance,gpt_app_1,2025-02-03,2,1616,0.0323
user_334,Finance,gpt_app_14,2025-02-05,4,1839,0.0368
user_334,Finance,gpt_app_11,2025-02-07,3,2493,0.0499
user_334,Finance,gpt_app_4,2025-02-09,6,3246,0.0649
user_334,Finance,gpt_app_4,2025-02-11,6,3087,0.0617
user_334,Finance,gpt_app_8,2025-02-12,8,1803,0.0361
user_334,Finance,gpt_app_11,2025-02-13,2,3268,0.0654
user_334,Finance,gpt_app_18,2025-02-14,5,1427,0.0285
user_334,Finance,gpt_app_7,2025-02-18,2,681,0.0136
user_334,Finance,gpt_app_7,2025-02-19,4,515,0.0103
user_334,Finance,gpt_app_8,2025-02-20,4,1398,0.028
user_334,Finance,gpt_app_9,2025-02-21,5,1906,0.0381
user_334,Finance,gpt_app_2,2025-02-22,4,3047,0.0609
user_334,Finance,gpt_app_18,2025-02-23,4,1918,0.0384
user_334,Finance,gpt_app_12,2025-02-26,1,1631,0.0326
user_334,Finance,gpt_app_18,2025-02-27,1,2108,0.0422
user_334,Finance,gpt_app_6,2025-02-28,7,1389,0.0278
user_334,Finance,gpt_app_23,2025-03-01,2,3131,0.0626
user_335,Engineering,gpt_app_23,2025-01-04,2,1364,0.0273
user_335,Engineering,gpt_app_10,2025-01-06,3,2237,0.0447
user_335,Engineering,gpt_app_15,2025-01-07,3,1689,0.0338
user_335,Engineering,gpt_app_5,2025-01-11,3,3091,0.0618
user_335,Engineering,gpt_app_15,2025-01-19,6,1526,0.0305
user_335,Engineering,gpt_app_22,2025-01-23,5,2181,0.0436
user_335,Engineering,gpt_app_22,2025-01-24,4,2473,0.0495
user_335,Engineering,gpt_app_18,2025-01-26,7,3447,0.0689
user_335,Engineering,gpt_app_3,2025-01-31,3,2048,0.041
user_335,Engineering,gpt_app_19,2025-02-07,5,1395,0.0279
user_335,Engineering,gpt_app_20,2025-02-23,1,1559,0.0312
user_335,Engineering,gpt_app_9,2025-02-24,5,2994,0.0599
user_336,Engineering,gpt_app_23,2025-01-01,5,2065,0.0413
user_336,Engineering,gpt_app_18,2025-01-02,2,2358,0.0472
user_336,Engineering,gpt_app_12,2025-01-03,5,1677,0.0335
user_336,Engineering,gpt_app_2,2025-01-07,3,3574,0.0715
user_336,Engineering,gpt_app_24,2025-01-08,3,2246,0.0449
user_336,Engineering,gpt_app_1,2025-01-09,4,2541,0.0508
user_336,Engineering,gpt_app_24,2025-01-10,5,2922,0.0584
user_336,Engineering,gpt_app_10,2025-01-11,1,752,0.015
user_336,Engineering,gpt_app_11,2025-01-13,9,100,0.002
user_336,Engineering,gpt_app_13,2025-01-14,2,100,0.002
user_336,Engineering,gpt_app_13,2025-01-16,4,2560,0.0512
user_336,Engineering,gpt_app_3,2025-01-20,2,2086,0.0417
user_336,Engineering,gpt_app_24,2025-01-22,3,2559,0.0512
user_336,Engineering,gpt_app_7,2025-01-23,5,2797,0.0559
user_336,Engineering,gpt_app_23,2025-01-26,6,3781,0.0756
